Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag,,Time(s)
1127.16201,0.227661307,-0.197754057,-0.61248826,,1127.17
1127.220933,0.21667497,-0.21667497,-0.599060516,,1127.23
1127.286063,0.219421554,-0.208740394,-0.604248508,,1127.29
1127.346984,0.208740394,-0.211486978,-0.61248826,,1127.35
1127.408957,0.214233562,-0.200500641,-0.609741676,,1127.41
1127.471966,0.222168138,-0.20599381,-0.609741676,,1127.48
1127.534996,0.214233562,-0.200500641,-0.609741676,,1127.54
1127.597114,0.233154475,-0.20599381,-0.604248508,,1127.6
1127.659025,0.224914722,-0.203247225,-0.617981429,,1127.66
1127.721088,0.219421554,-0.208740394,-0.609741676,,1127.73
1127.783027,0.214233562,-0.208740394,-0.604248508,,1127.79
1127.84701,0.219421554,-0.203247225,-0.609741676,,1127.85
1127.907984,0.219421554,-0.211486978,-0.609741676,,1127.91
1127.969988,0.227661307,-0.214233562,-0.593567347,,1127.97
1128.033987,0.211486978,-0.211486978,-0.601501924,,1128.04
1128.096147,0.214233562,-0.208740394,-0.61248826,,1128.1
1128.157047,0.227661307,-0.192260889,-0.604248508,,1128.16
1128.222007,0.208740394,-0.211486978,-0.604248508,,1128.23
1128.284024,0.238342467,-0.219421554,-0.61248826,,1128.29
1128.344023,0.230407891,-0.208740394,-0.590820763,,1128.35
1128.410087,0.21667497,-0.214233562,-0.617981429,,1128.42
1128.468977,0.224914722,-0.20599381,-0.606995092,,1128.47
1128.532068,0.219421554,-0.200500641,-0.604248508,,1128.54
1128.594016,0.222168138,-0.21667497,-0.604248508,,1128.6
1128.65624,0.222168138,-0.200500641,-0.599060516,,1128.66
1128.719032,0.20599381,-0.203247225,-0.615234844,,1128.72
1128.782206,0.224914722,-0.211486978,-0.588074179,,1128.79
1128.846182,0.222168138,-0.208740394,-0.61248826,,1128.85
1128.908039,0.246582219,-0.211486978,-0.628662589,,1128.91
1128.970032,0.222168138,-0.197754057,-0.604248508,,1128.98
1129.03305,0.208740394,-0.219421554,-0.617981429,,1129.04
1129.095034,0.21667497,-0.21667497,-0.615234844,,1129.1
1129.155106,0.222168138,-0.208740394,-0.606995092,,1129.16
1129.218038,0.211486978,-0.211486978,-0.604248508,,1129.22
1129.280178,0.219421554,-0.21667497,-0.609741676,,1129.29
1129.346131,0.219421554,-0.200500641,-0.606995092,,1129.35
1129.407043,0.219421554,-0.203247225,-0.615234844,,1129.41
1129.46918,0.222168138,-0.214233562,-0.620728013,,1129.47
1129.530123,0.219421554,-0.214233562,-0.606995092,,1129.54
1129.592071,0.203247225,-0.211486978,-0.601501924,,1129.6
1129.655222,0.219421554,-0.214233562,-0.604248508,,1129.66
1129.717209,0.224914722,-0.200500641,-0.609741676,,1129.72
1129.779265,0.214233562,-0.200500641,-0.599060516,,1129.78
1129.844063,0.214233562,-0.200500641,-0.599060516,,1129.85
1129.906094,0.211486978,-0.197754057,-0.601501924,,1129.91
1129.968091,0.224914722,-0.208740394,-0.599060516,,1129.97
1130.029107,0.211486978,-0.208740394,-0.596313932,,1130.03
1130.091233,0.211486978,-0.203247225,-0.596313932,,1130.1
1130.155134,0.214233562,-0.222168138,-0.606995092,,1130.16
1130.218106,0.208740394,-0.208740394,-0.599060516,,1130.22
1130.280109,0.233154475,-0.214233562,-0.604248508,,1130.29
1130.341164,0.21667497,-0.211486978,-0.599060516,,1130.35
1130.405234,0.219421554,-0.200500641,-0.601501924,,1130.41
1130.467258,0.214233562,-0.197754057,-0.623169421,,1130.47
1130.528385,0.214233562,-0.20599381,-0.609741676,,1130.53
1130.591126,0.21667497,-0.20599381,-0.617981429,,1130.6
1130.653173,0.197754057,-0.211486978,-0.606995092,,1130.66
1130.716118,0.208740394,-0.211486978,-0.615234844,,1130.72
1130.778111,0.219421554,-0.211486978,-0.604248508,,1130.78
1130.841203,0.224914722,-0.203247225,-0.61248826,,1130.85
1130.903116,0.224914722,-0.219421554,-0.601501924,,1130.91
1130.965123,0.233154475,-0.214233562,-0.604248508,,1130.97
1131.028557,0.219421554,-0.214233562,-0.601501924,,1131.03
1131.091138,0.222168138,-0.20599381,-0.609741676,,1131.1
1131.1521,0.21667497,-0.20599381,-0.604248508,,1131.16
1131.215127,0.211486978,-0.203247225,-0.604248508,,1131.22
1131.27729,0.230407891,-0.211486978,-0.604248508,,1131.28
1131.341322,0.222168138,-0.214233562,-0.617981429,,1131.35
1131.404163,0.233154475,-0.208740394,-0.599060516,,1131.41
1131.46615,0.222168138,-0.187072897,-0.601501924,,1131.47
1131.527172,0.222168138,-0.214233562,-0.628662589,,1131.53
1131.591386,0.21667497,-0.219421554,-0.601501924,,1131.6
1131.653173,0.211486978,-0.214233562,-0.620728013,,1131.66
1131.716149,0.224914722,-0.214233562,-0.604248508,,1131.72
1131.776222,0.214233562,-0.200500641,-0.601501924,,1131.78
1131.842223,0.219421554,-0.21667497,-0.604248508,,1131.85
1131.901385,0.214233562,-0.197754057,-0.606995092,,1131.91
1131.9632,0.208740394,-0.208740394,-0.590820763,,1131.97
1132.027198,0.21667497,-0.203247225,-0.601501924,,1132.03
1132.090282,0.214233562,-0.20599381,-0.604248508,,1132.1
1132.152488,0.219421554,-0.211486978,-0.61248826,,1132.16
1132.214172,0.227661307,-0.219421554,-0.599060516,,1132.22
1132.275168,0.235901059,-0.200500641,-0.61248826,,1132.28
1132.338195,0.230407891,-0.211486978,-0.615234844,,1132.34
1132.400252,0.21667497,-0.211486978,-0.599060516,,1132.41
1132.466194,0.238342467,-0.219421554,-0.606995092,,1132.47
1132.5252,0.203247225,-0.208740394,-0.609741676,,1132.53
1132.587173,0.200500641,-0.219421554,-0.604248508,,1132.59
1132.65237,0.214233562,-0.208740394,-0.615234844,,1132.66
1132.712176,0.233154475,-0.222168138,-0.620728013,,1132.72
1132.775251,0.224914722,-0.203247225,-0.599060516,,1132.78
1132.837198,0.208740394,-0.20599381,-0.596313932,,1132.84
1132.899222,0.208740394,-0.214233562,-0.604248508,,1132.9
1132.964206,0.222168138,-0.21667497,-0.609741676,,1132.97
1133.025225,0.21667497,-0.208740394,-0.593567347,,1133.03
1133.086267,0.224914722,-0.200500641,-0.61248826,,1133.09
1133.15119,0.230407891,-0.203247225,-0.620728013,,1133.16
1133.211331,0.211486978,-0.21667497,-0.601501924,,1133.22
1133.276213,0.211486978,-0.214233562,-0.617981429,,1133.28
1133.338216,0.208740394,-0.20599381,-0.620728013,,1133.34
1133.401266,0.214233562,-0.211486978,-0.606995092,,1133.41
1133.463224,0.203247225,-0.211486978,-0.604248508,,1133.47
1133.524228,0.224914722,-0.200500641,-0.61248826,,1133.53
1133.586216,0.211486978,-0.208740394,-0.617981429,,1133.59
1133.648397,0.233154475,-0.208740394,-0.609741676,,1133.65
1133.712232,0.227661307,-0.192260889,-0.604248508,,1133.72
1133.773456,0.219421554,-0.208740394,-0.606995092,,1133.78
1133.835478,0.214233562,-0.211486978,-0.601501924,,1133.84
1133.90025,0.197754057,-0.208740394,-0.601501924,,1133.91
1133.962281,0.222168138,-0.197754057,-0.620728013,,1133.97
1134.024245,0.222168138,-0.208740394,-0.601501924,,1134.03
1134.085336,0.224914722,-0.203247225,-0.61248826,,1134.09
1134.149268,0.21667497,-0.214233562,-0.604248508,,1134.15
1134.212228,0.222168138,-0.211486978,-0.604248508,,1134.22
1134.2743,0.20599381,-0.21667497,-0.623169421,,1134.28
1134.334301,0.233154475,-0.208740394,-0.609741676,,1134.34
1134.399273,0.214233562,-0.203247225,-0.606995092,,1134.4
1134.461448,0.208740394,-0.203247225,-0.620728013,,1134.47
1134.524242,0.21667497,-0.203247225,-0.609741676,,1134.53
1134.586273,0.224914722,-0.197754057,-0.604248508,,1134.59
1134.646328,0.214233562,-0.214233562,-0.601501924,,1134.65
1134.709284,0.224914722,-0.222168138,-0.609741676,,1134.71
1134.771538,0.219421554,-0.208740394,-0.615234844,,1134.78
1134.835674,0.224914722,-0.211486978,-0.609741676,,1134.84
1134.898286,0.222168138,-0.208740394,-0.609741676,,1134.9
1134.960301,0.21667497,-0.21667497,-0.601501924,,1134.97
1135.02227,0.200500641,-0.20599381,-0.588074179,,1135.03
1135.085307,0.235901059,-0.187072897,-0.606995092,,1135.09
1135.147262,0.21667497,-0.211486978,-0.625916005,,1135.15
1135.208495,0.222168138,-0.219421554,-0.609741676,,1135.21
1135.270372,0.197754057,-0.21667497,-0.61248826,,1135.28
1135.335316,0.227661307,-0.214233562,-0.606995092,,1135.34
1135.395323,0.233154475,-0.208740394,-0.609741676,,1135.4
1135.458325,0.20599381,-0.214233562,-0.620728013,,1135.46
1135.522281,0.233154475,-0.203247225,-0.604248508,,1135.53
1135.582399,0.222168138,-0.203247225,-0.606995092,,1135.59
1135.645422,0.222168138,-0.211486978,-0.617981429,,1135.65
1135.70762,0.214233562,-0.195007473,-0.606995092,,1135.71
1135.772313,0.219421554,-0.214233562,-0.615234844,,1135.78
1135.834336,0.21667497,-0.203247225,-0.606995092,,1135.84
1135.896377,0.20599381,-0.208740394,-0.604248508,,1135.9
1135.958373,0.233154475,-0.21667497,-0.609741676,,1135.96
1136.020618,0.21667497,-0.197754057,-0.601501924,,1136.03
1136.083453,0.219421554,-0.211486978,-0.609741676,,1136.09
1136.145392,0.222168138,-0.208740394,-0.590820763,,1136.15
1136.206861,0.208740394,-0.21667497,-0.593567347,,1136.21
1136.269378,0.21667497,-0.208740394,-0.604248508,,1136.27
1136.332373,0.230407891,-0.208740394,-0.606995092,,1136.34
1136.394469,0.21667497,-0.21667497,-0.601501924,,1136.4
1136.458335,0.200500641,-0.203247225,-0.604248508,,1136.46
1136.521299,0.227661307,-0.21667497,-0.599060516,,1136.53
1136.583553,0.211486978,-0.214233562,-0.604248508,,1136.59
1136.644215,0.219421554,-0.214233562,-0.599060516,,1136.65
1136.706507,0.214233562,-0.214233562,-0.606995092,,1136.71
1136.769327,0.219421554,-0.208740394,-0.604248508,,1136.77
1136.831574,0.227661307,-0.203247225,-0.61248826,,1136.84
1136.893411,0.230407891,-0.219421554,-0.599060516,,1136.9
1136.955472,0.230407891,-0.20599381,-0.620728013,,1136.96
1137.01836,0.219421554,-0.214233562,-0.609741676,,1137.02
1137.081434,0.227661307,-0.214233562,-0.599060516,,1137.09
1137.143447,0.224914722,-0.214233562,-0.620728013,,1137.15
1137.205444,0.214233562,-0.20599381,-0.606995092,,1137.21
1137.2684,0.20599381,-0.211486978,-0.604248508,,1137.27
1137.329414,0.224914722,-0.200500641,-0.606995092,,1137.33
1137.394345,0.214233562,-0.20599381,-0.604248508,,1137.4
1137.454323,0.21667497,-0.208740394,-0.604248508,,1137.46
1137.519399,0.211486978,-0.208740394,-0.604248508,,1137.52
1137.579373,0.230407891,-0.195007473,-0.604248508,,1137.58
1137.641388,0.200500641,-0.214233562,-0.61248826,,1137.65
1137.705444,0.208740394,-0.195007473,-0.604248508,,1137.71
1137.76836,0.211486978,-0.200500641,-0.61248826,,1137.77
1137.831471,0.21667497,-0.211486978,-0.61248826,,1137.84
1137.893492,0.224914722,-0.211486978,-0.609741676,,1137.9
1137.955516,0.214233562,-0.203247225,-0.599060516,,1137.96
1138.018413,0.21667497,-0.208740394,-0.609741676,,1138.02
1138.079405,0.200500641,-0.197754057,-0.609741676,,1138.08
1138.141442,0.224914722,-0.208740394,-0.601501924,,1138.15
1138.203534,0.227661307,-0.211486978,-0.604248508,,1138.21
1138.2665,0.21667497,-0.195007473,-0.590820763,,1138.27
1138.3305,0.222168138,-0.21667497,-0.596313932,,1138.34
1138.390466,0.224914722,-0.208740394,-0.606995092,,1138.4
1138.45541,0.224914722,-0.211486978,-0.615234844,,1138.46
1138.516602,0.219421554,-0.21667497,-0.606995092,,1138.52
1138.579392,0.214233562,-0.195007473,-0.609741676,,1138.58
1138.641399,0.211486978,-0.211486978,-0.593567347,,1138.65
1138.704432,0.211486978,-0.208740394,-0.625916005,,1138.71
1138.766435,0.208740394,-0.20599381,-0.617981429,,1138.77
1138.827416,0.211486978,-0.211486978,-0.606995092,,1138.83
1138.88943,0.211486978,-0.211486978,-0.615234844,,1138.89
1138.954424,0.211486978,-0.200500641,-0.601501924,,1138.96
1139.01452,0.233154475,-0.200500641,-0.617981429,,1139.02
1139.079446,0.21667497,-0.208740394,-0.609741676,,1139.08
1139.141463,0.224914722,-0.211486978,-0.615234844,,1139.15
1139.203532,0.200500641,-0.197754057,-0.601501924,,1139.21
1139.266492,0.224914722,-0.197754057,-0.601501924,,1139.27
1139.327593,0.208740394,-0.203247225,-0.61248826,,1139.33
1139.389505,0.214233562,-0.203247225,-0.61248826,,1139.39
1139.453506,0.219421554,-0.21667497,-0.617981429,,1139.46
1139.513652,0.230407891,-0.211486978,-0.609741676,,1139.52
1139.576456,0.227661307,-0.222168138,-0.615234844,,1139.58
1139.641443,0.230407891,-0.214233562,-0.606995092,,1139.65
1139.703544,0.214233562,-0.200500641,-0.606995092,,1139.71
1139.763734,0.227661307,-0.214233562,-0.606995092,,1139.77
1139.826478,0.219421554,-0.197754057,-0.609741676,,1139.83
1139.888536,0.222168138,-0.203247225,-0.609741676,,1139.89
1139.950539,0.222168138,-0.20599381,-0.606995092,,1139.96
1140.013521,0.219421554,-0.211486978,-0.620728013,,1140.02
1140.075607,0.20599381,-0.203247225,-0.615234844,,1140.08
1140.137465,0.214233562,-0.211486978,-0.609741676,,1140.14
1140.202512,0.21667497,-0.197754057,-0.606995092,,1140.21
1140.262977,0.230407891,-0.20599381,-0.61248826,,1140.27
1140.325496,0.230407891,-0.203247225,-0.61248826,,1140.33
1140.387673,0.214233562,-0.211486978,-0.615234844,,1140.39
1140.450564,0.21667497,-0.197754057,-0.601501924,,1140.46
1140.51254,0.211486978,-0.208740394,-0.604248508,,1140.52
1140.574488,0.214233562,-0.200500641,-0.604248508,,1140.58
1140.639562,0.211486978,-0.211486978,-0.61248826,,1140.64
1140.701524,0.230407891,-0.208740394,-0.601501924,,1140.71
1140.762506,0.224914722,-0.208740394,-0.615234844,,1140.77
1140.826563,0.224914722,-0.203247225,-0.61248826,,1140.83
1140.887555,0.227661307,-0.200500641,-0.601501924,,1140.89
1140.949707,0.219421554,-0.222168138,-0.599060516,,1140.95
1141.01169,0.20599381,-0.214233562,-0.606995092,,1141.02
1141.074524,0.227661307,-0.208740394,-0.609741676,,1141.08
1141.136539,0.222168138,-0.208740394,-0.604248508,,1141.14
1141.198584,0.227661307,-0.195007473,-0.606995092,,1141.2
1141.260682,0.224914722,-0.211486978,-0.61248826,,1141.27
1141.32356,0.214233562,-0.211486978,-0.606995092,,1141.33
1141.385604,0.224914722,-0.208740394,-0.61248826,,1141.39
1141.450548,0.203247225,-0.203247225,-0.606995092,,1141.46
1141.511737,0.224914722,-0.203247225,-0.623169421,,1141.52
1141.573586,0.21667497,-0.219421554,-0.61248826,,1141.58
1141.635552,0.21667497,-0.203247225,-0.601501924,,1141.64
1141.697574,0.224914722,-0.200500641,-0.609741676,,1141.7
1141.762699,0.227661307,-0.214233562,-0.617981429,,1141.77
1141.824569,0.219421554,-0.211486978,-0.61248826,,1141.83
1141.886551,0.211486978,-0.203247225,-0.609741676,,1141.89
1141.947702,0.222168138,-0.20599381,-0.604248508,,1141.95
1142.009601,0.227661307,-0.211486978,-0.604248508,,1142.01
1142.072593,0.233154475,-0.208740394,-0.606995092,,1142.08
1142.13462,0.208740394,-0.208740394,-0.609741676,,1142.14
1142.19655,0.21667497,-0.187072897,-0.609741676,,1142.2
1142.260587,0.214233562,-0.21667497,-0.606995092,,1142.27
1142.323549,0.211486978,-0.203247225,-0.593567347,,1142.33
1142.385616,0.235901059,-0.211486978,-0.590820763,,1142.39
1142.446624,0.224914722,-0.200500641,-0.617981429,,1142.45
1142.509643,0.233154475,-0.20599381,-0.585327595,,1142.51
1142.572591,0.211486978,-0.222168138,-0.609741676,,1142.58
1142.6346,0.230407891,-0.208740394,-0.606995092,,1142.64
1142.696608,0.21667497,-0.197754057,-0.601501924,,1142.7
1142.759669,0.219421554,-0.20599381,-0.599060516,,1142.76
1142.820587,0.227661307,-0.200500641,-0.601501924,,1142.83
1142.8856,0.203247225,-0.208740394,-0.606995092,,1142.89
1142.947583,0.235901059,-0.203247225,-0.604248508,,1142.95
1143.008602,0.21667497,-0.20599381,-0.590820763,,1143.01
1143.072943,0.222168138,-0.211486978,-0.604248508,,1143.08
1143.132759,0.219421554,-0.20599381,-0.609741676,,1143.14
1143.195764,0.227661307,-0.21667497,-0.609741676,,1143.2
1143.25782,0.208740394,-0.189819481,-0.606995092,,1143.26
1143.320652,0.219421554,-0.21667497,-0.601501924,,1143.33
1143.382625,0.200500641,-0.208740394,-0.601501924,,1143.39
1143.444629,0.208740394,-0.21667497,-0.601501924,,1143.45
1143.509712,0.222168138,-0.211486978,-0.606995092,,1143.51
1143.571623,0.224914722,-0.214233562,-0.61248826,,1143.58
1143.634633,0.230407891,-0.20599381,-0.620728013,,1143.64
1143.695689,0.222168138,-0.208740394,-0.599060516,,1143.7
1143.756656,0.222168138,-0.211486978,-0.601501924,,1143.76
1143.820818,0.219421554,-0.214233562,-0.593567347,,1143.83
1143.882654,0.233154475,-0.219421554,-0.601501924,,1143.89
1143.944694,0.235901059,-0.208740394,-0.609741676,,1143.95
1144.006769,0.21667497,-0.211486978,-0.61248826,,1144.01
1144.070761,0.224914722,-0.214233562,-0.615234844,,1144.08
1144.131845,0.227661307,-0.214233562,-0.604248508,,1144.14
1144.193657,0.21667497,-0.211486978,-0.599060516,,1144.2
1144.258679,0.219421554,-0.208740394,-0.615234844,,1144.26
1144.318866,0.21667497,-0.20599381,-0.623169421,,1144.32
1144.38068,0.224914722,-0.208740394,-0.617981429,,1144.39
1144.443663,0.219421554,-0.211486978,-0.601501924,,1144.45
1144.505757,0.235901059,-0.214233562,-0.61248826,,1144.51
1144.569684,0.227661307,-0.21667497,-0.615234844,,1144.57
1144.630732,0.222168138,-0.200500641,-0.609741676,,1144.64
1144.692673,0.219421554,-0.214233562,-0.609741676,,1144.7
1144.757682,0.224914722,-0.203247225,-0.620728013,,1144.76
1144.818756,0.21667497,-0.195007473,-0.609741676,,1144.82
1144.880869,0.214233562,-0.20599381,-0.599060516,,1144.89
1144.942698,0.203247225,-0.200500641,-0.601501924,,1144.95
1145.004882,0.214233562,-0.214233562,-0.609741676,,1145.01
1145.070758,0.214233562,-0.195007473,-0.61248826,,1145.08
1145.129696,0.203247225,-0.197754057,-0.601501924,,1145.13
1145.19189,0.21667497,-0.21667497,-0.601501924,,1145.2
1145.255711,0.222168138,-0.208740394,-0.615234844,,1145.26
1145.318792,0.235901059,-0.203247225,-0.585327595,,1145.32
1145.381993,0.222168138,-0.208740394,-0.609741676,,1145.39
1145.44368,0.222168138,-0.200500641,-0.590820763,,1145.45
1145.505735,0.214233562,-0.211486978,-0.609741676,,1145.51
1145.568728,0.20599381,-0.21667497,-0.609741676,,1145.57
1145.630697,0.219421554,-0.20599381,-0.599060516,,1145.64
1145.691833,0.222168138,-0.20599381,-0.604248508,,1145.7
1145.755719,0.219421554,-0.192260889,-0.615234844,,1145.76
1145.816697,0.21667497,-0.214233562,-0.604248508,,1145.82
1145.880705,0.222168138,-0.20599381,-0.596313932,,1145.89
1145.942789,0.21667497,-0.20599381,-0.606995092,,1145.95
1146.003722,0.219421554,-0.211486978,-0.604248508,,1146.01
1146.067744,0.224914722,-0.208740394,-0.606995092,,1146.07
1146.127729,0.20599381,-0.224914722,-0.609741676,,1146.13
1146.191803,0.227661307,-0.21667497,-0.609741676,,1146.2
1146.253125,0.224914722,-0.203247225,-0.620728013,,1146.26
1146.316768,0.230407891,-0.195007473,-0.606995092,,1146.32
1146.377731,0.21667497,-0.197754057,-0.606995092,,1146.38
1146.439815,0.222168138,-0.203247225,-0.604248508,,1146.44
1146.503759,0.200500641,-0.21667497,-0.615234844,,1146.51
1146.565764,0.230407891,-0.219421554,-0.599060516,,1146.57
1146.627855,0.222168138,-0.20599381,-0.615234844,,1146.63
1146.689757,0.203247225,-0.214233562,-0.61248826,,1146.69
1146.753763,0.211486978,-0.20599381,-0.601501924,,1146.76
1146.816752,0.214233562,-0.211486978,-0.601501924,,1146.82
1146.87685,0.214233562,-0.208740394,-0.599060516,,1146.88
1146.941768,0.219421554,-0.203247225,-0.609741676,,1146.95
1147.0019,0.214233562,-0.192260889,-0.604248508,,1147.01
1147.065767,0.200500641,-0.20599381,-0.599060516,,1147.07
1147.126786,0.208740394,-0.211486978,-0.604248508,,1147.13
1147.188755,0.214233562,-0.211486978,-0.604248508,,1147.19
1147.254897,0.214233562,-0.197754057,-0.606995092,,1147.26
1147.31578,0.214233562,-0.195007473,-0.606995092,,1147.32
1147.375932,0.214233562,-0.214233562,-0.620728013,,1147.38
1147.439792,0.224914722,-0.20599381,-0.609741676,,1147.44
1147.502802,0.20599381,-0.208740394,-0.606995092,,1147.51
1147.566814,0.219421554,-0.20599381,-0.599060516,,1147.57
1147.625933,0.219421554,-0.20599381,-0.606995092,,1147.63
1147.689843,0.219421554,-0.21667497,-0.615234844,,1147.69
1147.750873,0.222168138,-0.20599381,-0.609741676,,1147.76
1147.814802,0.21667497,-0.211486978,-0.606995092,,1147.82
1147.878873,0.21667497,-0.20599381,-0.609741676,,1147.88
1147.937878,0.219421554,-0.195007473,-0.599060516,,1147.94
1147.99979,0.208740394,-0.195007473,-0.615234844,,1148
1148.062854,0.235901059,-0.189819481,-0.601501924,,1148.07
1148.124801,0.214233562,-0.208740394,-0.615234844,,1148.13
1148.19087,0.224914722,-0.197754057,-0.609741676,,1148.2
1148.251842,0.203247225,-0.195007473,-0.599060516,,1148.26
1148.312996,0.200500641,-0.195007473,-0.596313932,,1148.32
1148.374961,0.222168138,-0.20599381,-0.615234844,,1148.38
1148.437897,0.21667497,-0.20599381,-0.606995092,,1148.44
1148.501844,0.235901059,-0.21667497,-0.593567347,,1148.51
1148.561891,0.208740394,-0.200500641,-0.606995092,,1148.57
1148.623839,0.21667497,-0.214233562,-0.606995092,,1148.63
1148.687905,0.214233562,-0.211486978,-0.593567347,,1148.69
1148.750964,0.214233562,-0.197754057,-0.599060516,,1148.76
1148.814117,0.222168138,-0.203247225,-0.609741676,,1148.82
1148.875957,0.227661307,-0.21667497,-0.593567347,,1148.88
1148.936829,0.208740394,-0.214233562,-0.606995092,,1148.94
1148.998961,0.219421554,-0.195007473,-0.606995092,,1149
1149.060896,0.219421554,-0.203247225,-0.609741676,,1149.07
1149.124899,0.214233562,-0.21667497,-0.609741676,,1149.13
1149.186882,0.214233562,-0.208740394,-0.596313932,,1149.19
1149.247927,0.227661307,-0.20599381,-0.601501924,,1149.25
1149.311953,0.208740394,-0.214233562,-0.625916005,,1149.32
1149.374997,0.227661307,-0.20599381,-0.615234844,,1149.38
1149.437848,0.203247225,-0.208740394,-0.623169421,,1149.44
1149.499866,0.227661307,-0.200500641,-0.609741676,,1149.5
1149.560899,0.219421554,-0.208740394,-0.604248508,,1149.57
1149.62303,0.21667497,-0.200500641,-0.609741676,,1149.63
1149.684892,0.227661307,-0.214233562,-0.606995092,,1149.69
1149.747123,0.224914722,-0.203247225,-0.601501924,,1149.75
1149.811855,0.219421554,-0.211486978,-0.615234844,,1149.82
1149.871975,0.214233562,-0.200500641,-0.623169421,,1149.88
1149.934906,0.224914722,-0.211486978,-0.620728013,,1149.94
1149.996881,0.214233562,-0.214233562,-0.609741676,,1150
1150.061992,0.219421554,-0.203247225,-0.609741676,,1150.07
1150.123897,0.21667497,-0.211486978,-0.615234844,,1150.13
1150.184945,0.230407891,-0.195007473,-0.601501924,,1150.19
1150.246896,0.224914722,-0.214233562,-0.617981429,,1150.25
1150.311062,0.233154475,-0.20599381,-0.615234844,,1150.32
1150.373935,0.219421554,-0.203247225,-0.609741676,,1150.38
1150.43496,0.200500641,-0.20599381,-0.615234844,,1150.44
1150.496904,0.230407891,-0.197754057,-0.61248826,,1150.5
1150.558916,0.208740394,-0.21667497,-0.604248508,,1150.56
1150.620953,0.219421554,-0.214233562,-0.606995092,,1150.63
1150.683187,0.224914722,-0.214233562,-0.606995092,,1150.69
1150.747069,0.230407891,-0.21667497,-0.615234844,,1150.75
1150.807925,0.222168138,-0.224914722,-0.601501924,,1150.81
1150.870921,0.211486978,-0.195007473,-0.617981429,,1150.88
1150.933014,0.21667497,-0.208740394,-0.606995092,,1150.94
1150.99498,0.227661307,-0.211486978,-0.61248826,,1151
1151.057998,0.214233562,-0.20599381,-0.606995092,,1151.06
1151.121943,0.219421554,-0.211486978,-0.604248508,,1151.13
1151.18395,0.21667497,-0.20599381,-0.593567347,,1151.19
1151.24491,0.21667497,-0.208740394,-0.604248508,,1151.25
1151.307013,0.230407891,-0.208740394,-0.609741676,,1151.31
1151.369929,0.230407891,-0.222168138,-0.609741676,,1151.37
1151.431952,0.227661307,-0.208740394,-0.61248826,,1151.44
1151.496962,0.21667497,-0.208740394,-0.604248508,,1151.5
1151.558338,0.224914722,-0.211486978,-0.61248826,,1151.56
1151.618968,0.214233562,-0.197754057,-0.588074179,,1151.62
1151.683993,0.214233562,-0.200500641,-0.593567347,,1151.69
1151.7451,0.21667497,-0.21667497,-0.593567347,,1151.75
1151.806941,0.233154475,-0.20599381,-0.601501924,,1151.81
1151.870958,0.21667497,-0.20599381,-0.604248508,,1151.88
1151.933294,0.227661307,-0.208740394,-0.61248826,,1151.94
1151.995057,0.21667497,-0.203247225,-0.609741676,,1152
1152.056955,0.214233562,-0.219421554,-0.606995092,,1152.06
1152.119087,0.21667497,-0.211486978,-0.599060516,,1152.12
1152.18298,0.20599381,-0.189819481,-0.61248826,,1152.19
1152.246175,0.211486978,-0.203247225,-0.61248826,,1152.25
1152.307065,0.224914722,-0.21667497,-0.61248826,,1152.31
1152.367978,0.208740394,-0.21667497,-0.601501924,,1152.37
1152.431384,0.20599381,-0.20599381,-0.601501924,,1152.44
1152.495002,0.224914722,-0.195007473,-0.617981429,,1152.5
1152.557095,0.203247225,-0.20599381,-0.604248508,,1152.56
1152.61999,0.214233562,-0.20599381,-0.61248826,,1152.62
1152.68001,0.222168138,-0.211486978,-0.606995092,,1152.69
1152.741998,0.224914722,-0.197754057,-0.606995092,,1152.75
1152.805022,0.214233562,-0.20599381,-0.61248826,,1152.81
1152.869006,0.21667497,-0.214233562,-0.61248826,,1152.87
1152.931087,0.219421554,-0.208740394,-0.601501924,,1152.94
1152.993125,0.227661307,-0.208740394,-0.606995092,,1153
1153.054992,0.224914722,-0.214233562,-0.604248508,,1153.06
1153.11711,0.219421554,-0.211486978,-0.606995092,,1153.12
1153.179009,0.208740394,-0.20599381,-0.606995092,,1153.18
1153.242044,0.211486978,-0.203247225,-0.604248508,,1153.25
1153.304115,0.230407891,-0.208740394,-0.609741676,,1153.31
1153.367032,0.219421554,-0.208740394,-0.599060516,,1153.37
1153.430987,0.214233562,-0.200500641,-0.593567347,,1153.44
1153.491033,0.230407891,-0.208740394,-0.606995092,,1153.5
1153.55604,0.219421554,-0.195007473,-0.596313932,,1153.56
1153.616052,0.214233562,-0.208740394,-0.599060516,,1153.62
1153.678043,0.230407891,-0.214233562,-0.593567347,,1153.68
1153.741051,0.230407891,-0.200500641,-0.615234844,,1153.75
1153.803195,0.227661307,-0.214233562,-0.604248508,,1153.81
1153.868161,0.208740394,-0.21667497,-0.609741676,,1153.87
1153.928019,0.227661307,-0.208740394,-0.61248826,,1153.93
1153.990036,0.230407891,-0.195007473,-0.617981429,,1154
1154.054043,0.20599381,-0.200500641,-0.601501924,,1154.06
1154.116198,0.214233562,-0.211486978,-0.61248826,,1154.12
1154.178069,0.222168138,-0.208740394,-0.599060516,,1154.18
1154.242069,0.227661307,-0.211486978,-0.620728013,,1154.25
1154.304087,0.224914722,-0.214233562,-0.623169421,,1154.31
